Text	POS	Dep	Head
le	DET	det	port
port	NOUN	obl:mod	laissa
L'	DET	det	île
île	NOUN	nsubj	appartient
de	ADP	case	Zanzibar
Zanzibar	PROPN	nmod	île
appartient	VERB	ROOT	appartient
à	ADP	case	l’
l’	NOUN	obl:arg	appartient
imam	ADV	advmod	appartient
de	ADP	case	Mascate
Mascate	PROPN	obl:arg	appartient
.	PUNCT	punct	appartient
--	PUNCT	punct	répondit
Qu'	PRON	obj	importe
importe	VERB	dep	répondit
,	PUNCT	punct	répondit
répondit	VERB	ROOT	répondit
simplement	ADV	advmod	répondit
le	DET	det	docteur
docteur	NOUN	obj	répondit
,	PUNCT	punct	répondit
si	SCONJ	mark	praticable
cela	PRON	nsubj	praticable
est	AUX	cop	praticable
praticable	ADJ	advcl	répondit
?	PUNCT	punct	répondit
CHAPITRE	PROPN	ROOT	CHAPITRE
XI	ADV	dep	CHAPITRE
Arrivée	NOUN	ROOT	Arrivée
à	ADP	case	Zanzibar,--
Zanzibar,--	NUM	nmod	Arrivée
Le	DET	det	consul
consul	NOUN	nmod	Arrivée
anglais.--	ADJ	amod	consul
Mauvaises	NOUN	nmod	Arrivée
dispositions	NOUN	ROOT	dispositions
des	ADP	case	habitants
habitants	NOUN	nmod	dispositions
.	PUNCT	ROOT	.
--	PUNCT	punct	île
L'	DET	det	île
île	NOUN	advmod	faiseurs
Koumbeni.--	VERB	case	faiseurs
Les	DET	det	faiseurs
faiseurs	NOUN	ROOT	faiseurs
de	ADP	case	pluie
pluie	NOUN	nmod	faiseurs
--	PUNCT	nmod	faiseurs
Gonflement	PROPN	nmod	faiseurs
du	ADP	case	ballon.--
ballon.--	NOUN	nmod	Gonflement
Départ	NOUN	nmod	ballon.--
du	ADP	case	18
18	NUM	nmod	Départ
avril.--	NUM	case	Dernier
Dernier	ADJ	nmod	18
adieu.--	VERB	acl	faiseurs
Le	DET	det	Victoria
Victoria	PROPN	obl:mod	adieu.--
.	PUNCT	punct	faiseurs
Un	DET	det	vent
vent	NOUN	advmod	hâté
constamment	ADV	advmod	hâté
favorable	ADJ	fixed	constamment
avait	AUX	aux:tense	hâté
hâté	VERB	ROOT	hâté
la	DET	det	marche
marche	NOUN	obj	hâté
du	ADP	case	Resolute
Resolute	PROPN	nmod	marche
vers	ADP	case	lieu
le	DET	det	lieu
lieu	NOUN	obl:mod	hâté
de	ADP	case	destination
sa	DET	det	destination
destination	NOUN	nmod	lieu
.	PUNCT	punct	hâté
La	DET	det	navigation
navigation	NOUN	nsubj	paisible
du	ADP	case	canal
canal	NOUN	nmod	navigation
de	ADP	case	Mozambique
Mozambique	NOUN	nmod	canal
fut	AUX	cop	paisible
particulièrement	ADV	advmod	paisible
paisible	ADJ	ROOT	paisible
.	PUNCT	punct	paisible
La	DET	det	traversée
traversée	NOUN	nsubj	faisait
maritime	ADJ	amod	traversée
faisait	VERB	advcl	aspirait
bien	ADV	advmod	augurer
augurer	VERB	xcomp	faisait
de	ADP	case	traversée
la	DET	det	traversée
traversée	NOUN	obl:arg	augurer
aérienne	ADJ	amod	traversée
Chacun	PROPN	nsubj	aspirait
aspirait	VERB	ROOT	aspirait
au	ADP	case	moment
moment	NOUN	obl:mod	aspirait
de	ADP	case	arrivée
l'	DET	det	arrivée
arrivée	NOUN	nmod	moment
,	PUNCT	punct	aspirait
et	CCONJ	cc	voulait
voulait	VERB	conj	aspirait
mettre	VERB	xcomp	voulait
la	DET	det	main
dernière	ADJ	amod	main
main	NOUN	obj	mettre
aux	ADP	case	préparatifs
préparatifs	NOUN	obl:arg	mettre
du	ADP	case	docteur
docteur	NOUN	nmod	préparatifs
Fergusson	PROPN	nmod	docteur
.	PUNCT	punct	aspirait
Enfin	ADV	ROOT	Enfin
le	DET	det	bâtiment
bâtiment	NOUN	dep	Enfin
vint	VERB	acl	bâtiment
en	ADP	case	vue
vue	NOUN	obl:mod	vint
de	ADP	case	ville
la	DET	det	ville
ville	NOUN	nmod	vue
de	ADP	case	Zanzibar
Zanzibar	PROPN	nmod	ville
,	PUNCT	punct	ville
située	VERB	acl	ville
sur	ADP	case	île
l'	DET	det	île
île	NOUN	obl:arg	située
du	ADP	case	nom
même	ADJ	amod	nom
nom	NOUN	obl:arg	située
,	PUNCT	punct	ville
et	CCONJ	cc	tomber
le	DET	det	15
15	NUM	obl:mod	tomber
avril	NOUN	nmod	15
,	PUNCT	punct	tomber
à	ADP	case	heures
onze	NUM	nummod	heures
heures	NOUN	obl:mod	tomber
du	ADP	case	matin
matin	NOUN	nmod	heures
,	PUNCT	punct	tomber
l	DET	det	laissa
laissa	NOUN	nsubj	tomber
tomber	VERB	conj	vint
l'	DET	det	ancre
ancre	VERB	dep	tomber
dans	ADP	case	port
le	DET	det	port
port	NOUN	obl:mod	tomber
L'	DET	det	île
île	NOUN	nsubj	appartient
de	ADP	case	Zanzibar
Zanzibar	PROPN	nmod	île
appartient	VERB	ROOT	appartient
à	ADP	case	l’
l’	NOUN	obl:arg	appartient
imam	ADV	advmod	appartient
de	ADP	case	Mascate
Mascate	PROPN	obl:arg	appartient
,	PUNCT	punct	appartient
allié	VERB	advcl	appartient
de	ADP	case	France
la	DET	det	France
France	PROPN	obl:arg	allié
et	CCONJ	cc	Angleterre
de	ADP	case	Angleterre
l'	DET	det	Angleterre
Angleterre	PROPN	conj	France
,	PUNCT	punct	appartient
et	CCONJ	cc	coup
c'	PRON	expl:subj	coup
est	VERB	cop	coup
à	ADP	case	coup
coup	NOUN	conj	appartient
sûr	ADP	fixed	coup
sa	DET	det	colonie
plus	ADV	advmod	belle
belle	ADJ	amod	colonie
colonie	NOUN	obj	coup
.	PUNCT	punct	appartient
Le	DET	det	port
port	NOUN	nsubj	reçoit
reçoit	VERB	ROOT	reçoit
un	DET	det	nombre
grand	ADJ	amod	nombre
nombre	NOUN	obj	reçoit
de	ADP	case	navires
navires	ADJ	nmod	nombre
des	ADP	case	contrées
contrées	NOUN	nmod	navires
avoisinantes	VERB	amod	contrées
.	PUNCT	punct	reçoit
L'	DET	det	île
île	NOUN	nsubj	séparée
n'	ADV	advmod	séparée
est	AUX	aux:pass	séparée
séparée	VERB	ROOT	séparée
de	ADP	case	côte
la	DET	det	côte
côte	NOUN	obl:arg	séparée
africaine	ADJ	amod	côte
que	SCONJ	advmod	canal
par	ADP	case	canal
un	DET	det	canal
canal	NOUN	nmod	côte
dont	PRON	nmod	largeur
la	DET	det	largeur
plus	ADV	advmod	grande
grande	ADJ	amod	largeur
largeur	NOUN	nsubj	excède
n'	ADV	advmod	excède
excède	VERB	conj	séparée
pas	ADV	advmod	excède
trente	NUM	nummod	milles
milles	NOUN	obj	excède
[	PUNCT	punct	excède
Douze	PROPN	obl:arg	excède
lieues	ADJ	flat:name	Douze
et	CCONJ	cc	demie].
demie].	NOUN	conj	lieues
Elle	PRON	nsubj	fait
fait	VERB	ROOT	fait
un	DET	det	commerce
grand	ADJ	amod	commerce
commerce	NOUN	obj	fait
de	ADP	case	gomme
gomme	NOUN	nmod	commerce
,	PUNCT	punct	ivoire
d'	ADP	case	ivoire
ivoire	NOUN	obj	fait
,	PUNCT	punct	ivoire
et	CCONJ	cc	ébène
surtout	ADV	advmod	ébène
d'	ADP	case	ébène
ébène	NOUN	conj	fait
,	PUNCT	punct	fait
car	CCONJ	cc	marché
Zanzibar	PROPN	nsubj	marché
est	AUX	cop	marché
le	DET	det	marché
grand	ADJ	amod	marché
marché	NOUN	conj	fait
d'	ADP	case	esclaves
esclaves	NOUN	nmod	marché
.	PUNCT	punct	fait
Là	ADV	advmod	vient
vient	VERB	ROOT	vient
se	PRON	expl:comp	concentrer
concentrer	VERB	xcomp	vient
tout	ADJ	amod	butin
ce	DET	det	butin
butin	NOUN	obj	concentrer
conquis	ADP	amod	butin
dans	ADP	case	batailles
les	DET	det	batailles
batailles	ADJ	obl:mod	concentrer
que	PRON	mark	livrent
les	DET	det	chefs
chefs	NOUN	nsubj	livrent
de	ADP	case	intérieur
l'	DET	det	intérieur
intérieur	NOUN	nmod	chefs
se	PRON	obj	livrent
livrent	ADJ	acl:relcl	batailles
incessamment	ADJ	xcomp	livrent
.	PUNCT	punct	vient
Ce	DET	det	trafic
trafic	NOUN	nsubj	étend
s'	PRON	expl:comp	étend
étend	VERB	ROOT	étend
aussi	ADV	advmod	étend
sur	ADP	case	côte
toute	ADJ	amod	côte
la	DET	det	côte
côte	NOUN	obl:arg	étend
orientale	ADJ	amod	côte
,	PUNCT	punct	côte
et	CCONJ	cc	jusque
jusque	ADJ	conj	côte
sous	ADP	case	latitudes
les	DET	det	latitudes
latitudes	NOUN	obl:mod	jusque
du	ADP	case	Nil
Nil	PROPN	nmod	latitudes
,	PUNCT	punct	jusque
et	CCONJ	cc	M
M	NOUN	conj	jusque
G.	X	amod	M
Lejean	PROPN	flat:name	M
y	PRON	expl:comp	vu
a	AUX	aux:tense	vu
vu	VERB	advcl	étend
faire	VERB	xcomp	vu
ouvertement	ADV	advmod	faire
la	DET	det	traite
traite	NOUN	obj	faire
sous	ADP	case	pavillon
pavillon	NOUN	nmod	traite
français	ADJ	amod	pavillon
.	PUNCT	punct	étend
Dès	ADP	case	arrivée
l'	DET	det	arrivée
arrivée	NOUN	obl:mod	vint
du	ADP	case	Resolute
Resolute	PROPN	nmod	arrivée
,	PUNCT	punct	vint
le	DET	det	consul
consul	NOUN	nsubj	vint
anglais	ADJ	amod	consul
de	ADP	case	Zanzibar
Zanzibar	PROPN	nmod	consul
vint	VERB	ROOT	vint
à	ADP	case	bord
bord	NOUN	obl:arg	vint
se	PRON	expl:comp	mettre
mettre	VERB	xcomp	vint
à	ADP	case	disposition
la	DET	det	disposition
disposition	NOUN	obl:arg	mettre
du	ADP	case	docteur
docteur	NOUN	nmod	disposition
,	PUNCT	punct	projets
des	DET	det	projets
projets	NOUN	conj	disposition
duquel	ADJ	amod	projets
,	PUNCT	punct	mettre
depuis	ADP	case	mois
un	DET	det	mois
mois	NOUN	obl:mod	tenu
,	PUNCT	punct	tenu
les	DET	det	journaux
journaux	NOUN	nsubj	tenu
d'	ADP	case	Europe
Europe	PROPN	nmod	journaux
l'	PRON	obj	tenu
avaient	AUX	aux:tense	tenu
tenu	VERB	advcl	mettre
au	ADP	case	courant
courant	NOUN	obl:arg	tenu
.	PUNCT	punct	vint
Mais	CCONJ	cc	faisait
jusque-là	ADV	advmod	faisait
il	PRON	nsubj	faisait
faisait	VERB	ROOT	faisait
partie	NOUN	obj	faisait
de	ADP	case	phalange
la	DET	det	phalange
nombreuse	ADJ	amod	phalange
phalange	VERB	obl:arg	faisait
des	DET	det	incrédules
incrédules	NOUN	obj	phalange
.	PUNCT	punct	faisait
«	NOUN	ROOT	«
Je	PRON	nsubj	doutais
doutais	VERB	ROOT	doutais
,	PUNCT	punct	dit
dit	VERB	advcl	doutais
-il	PRON	dep	dit
en	ADP	mark	tendant
tendant	VERB	xcomp	dit
la	DET	det	main
main	NOUN	obj	tendant
à	ADP	case	Samuel
Samuel	PROPN	obl:arg	tendant
Fergusson	PROPN	flat:name	Samuel
,	PUNCT	punct	dit
mais	CCONJ	cc	doute
maintenant	ADV	advmod	doute
je	PRON	nsubj	doute
ne	ADV	advmod	doute
doute	VERB	conj	doutais
plus	ADV	advmod	doute
.	PUNCT	punct	doutais
»	PUNCT	ROOT	»
Il	PRON	nsubj	offrit
offrit	VERB	ROOT	offrit
sa	DET	det	maison
propre	ADJ	amod	maison
maison	NOUN	obj	offrit
au	ADP	case	docteur
docteur	NOUN	nmod	maison
,	PUNCT	punct	offrit
à	ADP	case	Dick
Dick	PROPN	obl:arg	offrit
Kennedy	PROPN	flat:name	Dick
,	PUNCT	punct	Dick
et	CCONJ	cc	brave
naturellement	ADV	advmod	brave
au	ADP	case	brave
brave	NOUN	conj	Dick
Joe	ADJ	amod	brave
.	PUNCT	punct	offrit
Par	ADP	case	soins
ses	DET	det	soins
soins	NOUN	ROOT	soins
,	PUNCT	punct	soins
le	DET	det	docteur
docteur	NOUN	nmod	soins
prit	ADJ	amod	docteur
connaissance	NOUN	amod	docteur
de	ADP	case	lettres
diverses	ADJ	amod	lettres
lettres	NOUN	nmod	docteur
qu'	PRON	obj	reçues
il	PRON	nsubj	reçues
avait	AUX	aux:tense	reçues
reçues	VERB	acl:relcl	lettres
du	ADP	case	capitaine
capitaine	NOUN	obl:agent	reçues
Speke	PROPN	flat:name	capitaine
.	PUNCT	punct	soins
Le	DET	det	capitaine
capitaine	NOUN	nsubj	eu
et	CCONJ	cc	eu
ses	DET	det	compagnons
compagnons	NOUN	nsubj	eu
avaient	AUX	aux:tense	eu
eu	VERB	ROOT	eu
à	ADP	mark	souffrir
souffrir	VERB	xcomp	eu
terriblement	NOUN	obj	souffrir
de	ADP	case	faim
la	DET	det	faim
faim	NOUN	nmod	terriblement
et	CCONJ	cc	temps
du	ADP	case	temps
mauvais	ADJ	amod	temps
temps	NOUN	conj	terriblement
avant	ADP	mark	atteindre
d'	ADP	mark	atteindre
atteindre	VERB	advcl	souffrir
le	DET	det	pays
pays	NOUN	obj	atteindre
d'	ADP	case	Ugogo
Ugogo	PROPN	nmod	pays
;	PUNCT	punct	eu
ils	PRON	nsubj	avançaient
ne	ADV	advmod	avançaient
s'	PRON	expl:comp	avançaient
avançaient	VERB	ROOT	avançaient
qu'	SCONJ	mark	difficulté
avec	ADP	case	extrême
une	DET	det	extrême
extrême	ADJ	amod	difficulté
difficulté	VERB	ccomp	avançaient
et	CCONJ	cc	pensaient
ne	ADV	advmod	pensaient
pensaient	ADV	conj	difficulté
plus	ADV	advmod	pouvoir
pouvoir	VERB	xcomp	difficulté
donner	VERB	xcomp	pouvoir
promptement	ADV	advmod	donner
de	ADP	case	nouvelles
leurs	DET	det	nouvelles
nouvelles	ADJ	obl:arg	donner
.	PUNCT	punct	avançaient
«	NOUN	ROOT	«
Voilà	VERB	advcl	dit
des	DET	det	périls
périls	NOUN	obj	Voilà
et	CCONJ	cc	privations
des	DET	det	privations
privations	NOUN	conj	périls
que	PRON	dep	saurons
nous	PRON	nsubj	saurons
saurons	VERB	acl:relcl	privations
éviter	VERB	xcomp	saurons
,	PUNCT	punct	dit
»	PUNCT	nsubj	dit
dit	VERB	ROOT	dit
le	DET	det	docteur
docteur	NOUN	obj	dit
.	PUNCT	punct	dit
Les	DET	det	bagages
bagages	NOUN	nsubj:pass	transportés
des	ADP	case	voyageurs
trois	NUM	nummod	voyageurs
voyageurs	NOUN	nmod	bagages
furent	AUX	aux:pass	transportés
transportés	VERB	ROOT	transportés
à	ADP	case	maison
la	DET	det	maison
maison	NOUN	obl:arg	transportés
du	ADP	case	consul
consul	NOUN	nmod	maison
.	PUNCT	punct	transportés
On	PRON	expl:subj	disposait
se	PRON	expl:comp	disposait
disposait	VERB	ROOT	disposait
à	ADP	mark	débarquer
débarquer	VERB	xcomp	disposait
le	DET	det	ballon
ballon	NOUN	obj	débarquer
sur	ADP	case	plage
la	DET	det	plage
plage	NOUN	nmod	ballon
de	ADP	case	Zanzibar
Zanzibar	PROPN	nmod	plage
;	PUNCT	punct	disposait
il	PRON	expl:subj	avait
y	PRON	expl:comp	avait
avait	VERB	ROOT	avait
près	ADV	advmod	avait
du	ADP	case	mât
mât	NOUN	dep	près
des	ADP	case	signaux
signaux	NOUN	nmod	mât
un	DET	det	emplacement
emplacement	NOUN	appos	mât
favorable	ADJ	amod	emplacement
,	PUNCT	punct	mât
auprès	ADV	advmod	construction
d'	ADP	case	uneénorme
uneénorme	ADJ	obl:arg	auprès
construction	NOUN	xcomp	avait
qui	PRON	nsubj	abrité
l'	PRON	obj	eut
eut	AUX	nummod	abrité
abrité	ADV	acl:relcl	construction
des	ADP	case	vents
vents	NOUN	obl:arg	abrité
d'	ADP	case	est
est	NOUN	nmod	vents
.	PUNCT	punct	avait
Cette	DET	det	tour
grosse	ADJ	amod	tour
tour	NOUN	nsubj	servait
,	PUNCT	punct	tour
semblable	ADJ	amod	tour
à	ADP	case	tonneau
un	DET	det	tonneau
tonneau	NOUN	obl:arg	semblable
dressé	VERB	acl	tonneau
sur	ADP	case	base
sa	DET	det	base
base	NOUN	obl:arg	semblable
,	PUNCT	punct	tour
et	CCONJ	cc	duquel
près	ADV	advmod	duquel
duquel	PRON	conj	tour
la	DET	det	tonne
tonne	NOUN	obj	duquel
d'	ADP	case	Heidelberg
Heidelberg	PROPN	nmod	tonne
n'	ADV	advmod	servait
eut	AUX	aux:tense	servait
été	AUX	cop	servait
qu'	ADV	advmod	servait
un	DET	det	baril
simple	ADJ	amod	baril
baril	NOUN	dep	qu'
,	PUNCT	punct	servait
servait	VERB	ROOT	servait
de	ADP	case	fort
fort	ADV	advmod	servait
,	PUNCT	punct	servait
et	CCONJ	cc	plate
sur	ADP	case	plate
sa	DET	det	plate
plate	NOUN	nsubj	veillaient
-	ADJ	nmod	plate
forme	NOUN	nmod	plate
veillaient	VERB	advcl	servait
des	DET	det	Beloutchis
Beloutchis	NOUN	obj	veillaient
armés	VERB	acl	Beloutchis
de	ADP	case	lances
lances	NOUN	obl:arg	armés
,	PUNCT	punct	armés
sorte	NOUN	appos	Beloutchis
de	ADP	case	fainéants
garnisaires	ADJ	amod	fainéants
fainéants	NOUN	nmod	sorte
et	CCONJ	cc	braillards
braillards	NOUN	conj	fainéants
.	PUNCT	punct	servait
Mais	CCONJ	cc	averti
,	PUNCT	punct	averti
lors	ADV	advmod	averti
du	ADP	case	débarquement
débarquement	NOUN	obl:arg	lors
de	ADP	case	aérostat
l'	DET	det	aérostat
aérostat	NOUN	nmod	débarquement
,	PUNCT	punct	averti
le	DET	det	consul
consul	NOUN	nsubj:pass	averti
fut	AUX	aux:pass	averti
averti	VERB	ROOT	averti
que	SCONJ	mark	opposerait
la	DET	det	population
population	NOUN	nsubj	opposerait
de	ADP	case	île
l'	DET	det	île
île	NOUN	nmod	population
s'	PRON	expl:comp	opposerait
y	PRON	iobj	opposerait
opposerait	VERB	ccomp	averti
par	ADP	case	force
la	DET	det	force
force	NOUN	obl:mod	opposerait
.	PUNCT	punct	averti
Rien	PRON	ROOT	Rien
de	ADP	case	aveugle
plus	ADV	advmod	aveugle
aveugle	NOUN	nmod	Rien
que	SCONJ	mark	passions
les	DET	det	passions
passions	NOUN	acl:relcl	Rien
fanatisées	ADJ	acl	passions
.	PUNCT	punct	Rien
La	DET	det	nouvelle
nouvelle	NOUN	ROOT	nouvelle
de	ADP	case	arrivée
l'	DET	det	arrivée
arrivée	NOUN	nmod	nouvelle
d'	ADP	case	chrétien
un	DET	det	chrétien
chrétien	NOUN	nmod	arrivée
qui	PRON	nsubj	devait
devait	VERB	acl:relcl	chrétien
s'	PRON	expl:comp	enlever
enlever	VERB	nsubj:pass	reçue
dans	ADP	case	airs
les	DET	det	airs
airs	NOUN	obl:arg	enlever
fut	AUX	aux:pass	reçue
reçue	VERB	xcomp	devait
avec	ADP	case	irritation
irritation	NOUN	obl:mod	reçue
;	PUNCT	punct	nouvelle
les	DET	det	nègres
nègres	NOUN	nsubj	virent
,	PUNCT	punct	nègres
plus	ADV	advmod	émus
émus	ADV	amod	nègres
que	SCONJ	mark	Arabes
les	DET	det	Arabes
Arabes	NOUN	nsubj	virent
,	PUNCT	punct	Arabes
virent	VERB	ROOT	virent
dans	ADP	case	projet
ce	DET	det	projet
projet	NOUN	obl:mod	virent
des	ADP	case	intentions
intentions	NOUN	nmod	projet
hostiles	ADJ	amod	intentions
à	ADP	case	religion
leur	DET	det	religion
religion	NOUN	nmod	intentions
;	PUNCT	punct	virent
ils	PRON	ROOT	ils
se	PRON	punct	ils
.	PUNCT	punct	ils
figuraient	NOUN	ROOT	figuraient
qu'	SCONJ	mark	voulait
on	PRON	nsubj	voulait
en	PRON	iobj	voulait
voulait	VERB	ccomp	figuraient
au	ADP	case	soleil
soleil	NOUN	obl:arg	voulait
et	CCONJ	cc	lune
à	ADP	case	lune
la	DET	det	lune
lune	NOUN	conj	soleil
.	PUNCT	punct	figuraient
Or	CCONJ	cc	objet
,	PUNCT	punct	objet
ces	DET	det	astres
deux	NUM	nummod	astres
astres	NOUN	nsubj	objet
sont	AUX	cop	objet
un	DET	det	objet
objet	NOUN	ROOT	objet
de	ADP	case	vénération
vénération	NOUN	obl:arg	objet
pour	ADP	case	peuplades
les	DET	det	peuplades
peuplades	NOUN	nmod	vénération
africaines	ADJ	amod	peuplades
.	PUNCT	punct	objet
On	PRON	nsubj	résolut
résolut	VERB	ROOT	résolut
donc	ADV	advmod	résolut
de	ADP	mark	opposer
s'	PRON	expl:comp	opposer
opposer	VERB	xcomp	résolut
à	ADP	case	expédition
cette	DET	det	expédition
expédition	NOUN	obl:arg	opposer
sacrilège	ADJ	amod	expédition
.	PUNCT	punct	résolut
Le	DET	det	consul
consul	NOUN	obl:mod	instruit
,	PUNCT	punct	instruit
instruit	VERB	ROOT	instruit
de	ADP	case	dispositions
ces	DET	det	dispositions
dispositions	NOUN	obl:mod	instruit
,	PUNCT	punct	instruit
en	ADP	case	conféra
conféra	NOUN	obl:mod	instruit
avec	ADP	case	docteur
le	DET	det	docteur
docteur	NOUN	nmod	conféra
Fergusson	PROPN	nmod	docteur
et	CCONJ	cc	commandant
le	DET	det	commandant
commandant	NOUN	conj	docteur
Pennet	PROPN	flat:name	commandant
.	PUNCT	punct	instruit
Celui	PRON	nsubj	voulait
-	PRON	nsubj	voulait
ci	PRON	nsubj	voulait
ne	ADV	advmod	voulait
voulait	VERB	ROOT	voulait
pas	ADV	advmod	voulait
reculer	VERB	xcomp	voulait
devant	ADP	case	menaces
des	DET	det	menaces
menaces	NOUN	obl:mod	reculer
;	PUNCT	punct	voulait
mais	CCONJ	cc	ami
son	DET	det	ami
ami	NOUN	ROOT	ami
lui	PRON	amod	ami
fit	PRON	mark	entendre
entendre	VERB	acl	ami
raison	NOUN	obj	entendre
à	ADP	case	sujet
ce	DET	det	sujet
sujet	NOUN	obl:mod	entendre
.	PUNCT	punct	ami
«	NOUN	ROOT	«
Nous	PRON	nsubj	finirons
finirons	VERB	ROOT	finirons
certainement	ADV	advmod	finirons
par	ADP	case	l’
l’	NOUN	obl:arg	finirons
emporter	VERB	aux:tense	dit
lui	PRON	obj	dit
dit	VERB	advcl	finirons
-il	PRON	nsubj	dit
;	PUNCT	punct	finirons
les	DET	det	garnisaires
garnisaires	NOUN	ROOT	garnisaires
mêmes	ADJ	amod	garnisaires
de	ADP	case	iman
l'	DET	det	iman
iman	NOUN	nmod	garnisaires
nous	PRON	nsubj	main
prêteraient	ADV	advmod	main
main	ADJ	amod	iman
-	ADJ	nmod	garnisaires
forte	ADJ	amod	garnisaires
;	PUNCT	punct	garnisaires
au	ADP	case	besoin
besoin	NOUN	ROOT	besoin
;	PUNCT	punct	besoin
mais	CCONJ	cc	arrivé
,	PUNCT	punct	arrivé
mon	DET	det	commandant
cher	ADJ	amod	commandant
commandant	NOUN	dep	,
,	PUNCT	punct	arrivé
un	DET	det	accident
accident	NOUN	nsubj:pass	arrivé
est	AUX	aux:pass	arrivé
vite	ADV	advmod	arrivé
arrivé	VERB	ROOT	arrivé
;	PUNCT	punct	arrivé
il	PRON	nsubj	suffirait
suffirait	VERB	ROOT	suffirait
d'	ADP	case	coup
un	DET	det	coup
mauvais	ADJ	amod	coup
coup	NOUN	obl:arg	suffirait
pour	ADP	mark	causer
causer	VERB	advcl	coup
au	ADP	case	ballon
ballon	NOUN	obl:mod	causer
un	DET	det	accident
accident	NOUN	nmod	ballon
irréparable	ADJ	amod	accident
,	PUNCT	punct	suffirait
et	CCONJ	cc	compromis
le	DET	det	voyage
voyage	NOUN	nsubj	compromis
serait	AUX	aux:pass	compromis
compromis	VERB	conj	suffirait
sans	ADP	mark	remise
remise	ADJ	xcomp	compromis
;	PUNCT	punct	suffirait
il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
donc	ADV	advmod	faut
agir	VERB	xcomp	faut
avec	ADP	case	précautions
de	DET	det	précautions
grandes	ADJ	amod	précautions
précautions	NOUN	obl:mod	agir
.	PUNCT	punct	faut
--	PUNCT	ROOT	--
Mais	CCONJ	cc	faire
que	SCONJ	mark	faire
faire	VERB	ROOT	faire
?	PUNCT	ROOT	?
Si	SCONJ	mark	débarquons
nous	PRON	nsubj	débarquons
débarquons	VERB	advcl	rencontrerons
sur	ADP	case	côte
la	DET	det	côte
côte	NOUN	obl:arg	débarquons
d'	ADP	case	Afrique
Afrique	PROPN	nmod	côte
,	PUNCT	punct	rencontrerons
nous	PRON	nsubj	rencontrerons
rencontrerons	VERB	ROOT	rencontrerons
les	DET	det	difficultés
mêmes	ADJ	amod	difficultés
difficultés	NOUN	obj	rencontrerons
!	PUNCT	punct	rencontrerons
Que	PRON	obj	faire
faire	VERB	ROOT	faire
?	PUNCT	punct	faire
--	PUNCT	punct	simple
Rien	PROPN	nsubj	simple
n'	ADV	advmod	simple
est	AUX	cop	simple
plus	ADV	advmod	simple
simple	ADJ	ROOT	simple
,	PUNCT	punct	répondit
répondit	NOUN	conj	simple
.	PUNCT	punct	simple
le	DET	det	consul
consul	NOUN	ROOT	consul
.	PUNCT	punct	consul
Voyez	PROPN	ROOT	Voyez
ces	DET	det	îles
îles	ADJ	nsubj	débarquez
situées	VERB	acl	îles
au	ADP	advmod	situées
delà	ADV	fixed	au
du	ADP	case	port
port	NOUN	dep	au
;	PUNCT	punct	îles
débarquez	VERB	advcl	entourez
votre	DET	det	aérostat
aérostat	NOUN	obj	débarquez
dans	ADP	case	l’
l’	NOUN	nmod	aérostat
une	DET	dep	aérostat
d'	ADP	case	elles
elles	PRON	nmod	aérostat
,	PUNCT	punct	entourez
entourez	VERB	ROOT	entourez
-vous	PRON	dep	entourez
d'	ADP	case	ceinture
une	DET	det	ceinture
ceinture	NOUN	xcomp	entourez
de	ADP	case	matelots
matelots	NOUN	nmod	ceinture
,	PUNCT	punct	entourez
et	CCONJ	cc	aurez
vous	PRON	nsubj	aurez
n'	ADV	advmod	aurez
aurez	VERB	conj	entourez
aucun	DET	det	risque
risque	NOUN	obj	aurez
à	ADP	mark	courir
courir	VERB	acl	risque
:	PUNCT	punct	aurez
--	PUNCT	nsubj	dit
Parfait	PROPN	advmod	dit
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
le	DET	det	docteur
docteur	NOUN	obj	dit
,	PUNCT	punct	dit
et	CCONJ	cc	serons
nous	PRON	nsubj	serons
serons	VERB	conj	dit
à	ADP	case	aise
notre	DET	det	aise
aise	NOUN	obl:arg	serons
pour	ADP	mark	achever
achever	VERB	advcl	serons
nos	DET	det	préparatifs
préparatifs	NOUN	obj	achever
.	PUNCT	punct	dit
Le	DET	det	commandant
commandant	NOUN	nsubj	rendit
se	PRON	expl:comp	rendit
rendit	VERB	ROOT	rendit
à	ADP	case	conseil
ce	DET	det	conseil
conseil	NOUN	obl:arg	rendit
.	PUNCT	punct	rendit
Le	DET	det	Resolute
Resolute	NOUN	nsubj	approcha
s'	PRON	expl:comp	approcha
approcha	VERB	ROOT	approcha
de	ADP	case	île
l'	DET	det	île
île	NOUN	obl:arg	approcha
de	ADP	case	Koumbeni
Koumbeni	PROPN	nmod	île
.	PUNCT	punct	approcha
Pendant	ADP	case	matinée
la	DET	det	matinée
matinée	NOUN	obl:mod	mis
du	ADP	case	16
16	NUM	nmod	matinée
avril	NOUN	nmod	16
,	PUNCT	punct	mis
le	DET	det	ballon
ballon	NOUN	nsubj:pass	mis
fut	AUX	aux:pass	mis
mis	VERB	ROOT	mis
en	ADP	case	sûreté
sûreté	NOUN	obl:arg	mis
au	ADP	case	milieu
milieu	NOUN	obl:mod	mis
d'	ADP	case	clairière
une	DET	det	clairière
clairière	NOUN	nmod	milieu
,	PUNCT	punct	mis
entre	ADP	case	bois
les	DET	det	bois
