Text	POS	Dep	Head
pays	NOUN	nmod	lapin
»	PUNCT	punct	certaine
,	PUNCT	punct	certaine
dont	PRON	nmod	dit
il	PRON	nsubj	dit
lui	PRON	iobj	dit
dit	VERB	acl:relcl	certaine
merveille	ADJ	amod	dit
.	PUNCT	punct	devoir
Phileas	PROPN	ROOT	Phileas
Fogg	PROPN	nsubj	accepta
accepta	VERB	ROOT	accepta
la	DET	det	gibelotte
gibelotte	NOUN	obj	accepta
et	CCONJ	cc	goûta
la	DET	det	goûta
goûta	NOUN	conj	gibelotte
consciencieusement	VERB	advmod	accepta
;	PUNCT	punct	accepta
mais	CCONJ	cc	trouva
,	PUNCT	punct	trouva
en	ADP	case	dépit
dépit	NOUN	obl:mod	trouva
de	ADP	case	sauce
sa	DET	det	sauce
sauce	NOUN	nmod	dépit
épicée	VERB	acl	sauce
,	PUNCT	punct	trouva
il	PRON	nsubj	trouva
la	DET	det	trouva
trouva	NOUN	ROOT	trouva
détestable	ADJ	amod	trouva
.	PUNCT	punct	trouva
Il	PRON	nsubj	sonna
sonna	VERB	ROOT	sonna
le	DET	det	maître
maître	NOUN	obj	sonna
d'	ADP	case	hôtel
hôtel	NOUN	nmod	maître
.	PUNCT	punct	sonna
«	NOUN	ROOT	«
Monsieur	NOUN	obl:mod	dit
,	PUNCT	punct	dit
lui	PRON	expl:comp	dit
dit	VERB	ROOT	dit
-il	PRON	dep	dit
en	ADP	case	regardant
le	DET	det	regardant
regardant	NOUN	obl:arg	dit
fixement	ADV	advmod	regardant
,	PUNCT	punct	lapin
c'	PRON	expl:subj	lapin
est	AUX	cop	lapin
du	ADP	case	lapin
lapin	NOUN	conj	dit
,	PUNCT	punct	dit
cela	PRON	obl:mod	dit
?	PUNCT	punct	dit
--	PUNCT	ROOT	--
Oui	PROPN	nmod	--
,	PUNCT	punct	Oui
mylord	NOUN	appos	Oui
,	PUNCT	punct	répondit
répondit	VERB	conj	Oui
effrontément	ADV	advmod	répondit
le	DET	det	drôle
drôle	NOUN	obj	effrontément
,	PUNCT	punct	répondit
du	ADP	case	lapin
lapin	NOUN	nmod	--
des	ADP	case	jungles
jungles	NOUN	nmod	lapin
.	PUNCT	punct	--
--	PUNCT	punct	miaulé
Et	CCONJ	cc	lapin
ce	DET	det	lapin
lapin	NOUN	conj	--
-là	PRON	nsubj:pass	miaulé
n'	ADV	advmod	miaulé
a	AUX	aux:tense	miaulé
pas	ADV	advmod	miaulé
miaulé	VERB	ROOT	miaulé
quand	SCONJ	mark	tué
on	PRON	nsubj	tué
l'	PRON	obj	tué
a	AUX	aux:tense	tué
tué	VERB	advcl	miaulé
?	PUNCT	punct	miaulé
--	PUNCT	punct	Miaulé
Miaulé	PROPN	ROOT	Miaulé
!	PUNCT	punct	Miaulé
Oh	NOUN	nsubj	mylord
!	PUNCT	punct	Oh
mylord	NOUN	ROOT	mylord
!	PUNCT	punct	mylord
un	DET	det	lapin
lapin	NOUN	ROOT	lapin
!	PUNCT	punct	lapin
Je	PRON	nsubj	jure
vous	PRON	expl:comp	jure
jure	VERB	ROOT	jure
...	PUNCT	punct	jure
--	PUNCT	punct	jurez
Monsieur	NOUN	nsubj	jurez
le	DET	det	maître
maître	NOUN	nmod	Monsieur
d'	ADP	case	hôtel
hôtel	NOUN	nmod	maître
,	PUNCT	punct	Monsieur
reprit	VERB	acl	Monsieur
froidement	ADV	advmod	reprit
Mr.	PROPN	obj	reprit
Fogg	PROPN	flat:name	Mr.
,	PUNCT	punct	jurez
ne	ADV	advmod	jurez
jurez	VERB	ROOT	jurez
pas	ADV	advmod	jurez
et	CCONJ	cc	rappelez
rappelez	VERB	conj	jurez
-vous	ADV	obj	rappelez
ceci	PRON	dep	rappelez
:	PUNCT	punct	ceci
autrefois	PRON	dep	ceci
,	PUNCT	punct	jurez
dans	ADP	case	Inde
l'	DET	det	Inde
Inde	PROPN	obl:mod	jurez
,	PUNCT	punct	jurez
les	DET	det	chats
chats	NOUN	nsubj:pass	considérés
étaient	AUX	aux:pass	considérés
considérés	VERB	advcl	jurez
comme	ADP	case	animaux
des	DET	det	animaux
animaux	NOUN	xcomp	considérés
sacrés	VERB	amod	animaux
.	PUNCT	punct	jurez
C'	PRON	nsubj	temps
était	AUX	cop	temps
le	DET	det	temps
bon	ADJ	amod	temps
temps	NOUN	ROOT	temps
.	PUNCT	punct	temps
--	PUNCT	punct	chats
Pour	ADP	case	chats
les	DET	det	chats
chats	NOUN	ROOT	chats
,	PUNCT	punct	chats
mylord	NOUN	appos	chats
?	PUNCT	punct	chats
--	PUNCT	ROOT	--
Et	CCONJ	cc	voyageurs
peut-être	ADV	advmod	voyageurs
aussi	ADV	advmod	voyageurs
pour	ADP	case	voyageurs
les	DET	det	voyageurs
voyageurs	NOUN	conj	--
!	PUNCT	punct	--
»	PUNCT	ROOT	»
Cette	DET	det	observation
observation	NOUN	ROOT	observation
faite	VERB	amod	observation
,	PUNCT	punct	Mr.
Mr.	PROPN	nsubj	continua
Fogg	PROPN	flat:name	Mr.
continua	VERB	acl	observation
tranquillement	ADV	advmod	continua
à	ADP	mark	dîner
dîner	VERB	obl:arg	tranquillement
.	PUNCT	punct	continua
Quelques	DET	det	instants
instants	NOUN	nmod	Mr.
après	ADP	case	Mr.
Mr.	PROPN	ROOT	Mr.
Fogg	PROPN	flat:name	Mr.
,	PUNCT	punct	Mr.
l'	DET	det	agent
agent	PROPN	nsubj	débarqué
Fix	PROPN	flat:name	agent
avait	AUX	aux:tense	débarqué
,	PUNCT	punct	débarqué
lui	PRON	iobj	débarqué
aussi	ADV	advmod	lui
,	PUNCT	punct	débarqué
débarqué	VERB	acl	Mr.
du	ADP	case	Mongolia
Mongolia	NOUN	nmod	débarqué
et	CCONJ	cc	couru
couru	VERB	conj	débarqué
chez	ADP	case	directeur
le	DET	det	directeur
directeur	NOUN	obl:mod	débarqué
de	ADP	case	police
la	DET	det	police
police	NOUN	nmod	directeur
de	ADP	case	Bombay
Bombay	PROPN	nmod	police
.	PUNCT	punct	Mr.
Il	PRON	expl:subj	reconnaître
fit	VERB	dep	reconnaître
reconnaître	VERB	ROOT	reconnaître
sa	DET	det	qualité
qualité	NOUN	obj	reconnaître
de	ADP	case	détective
détective	ADJ	obl:mod	reconnaître
,	PUNCT	punct	reconnaître
la	DET	det	mission
mission	NOUN	obj	reconnaître
dont	PRON	iobj	chargé
il	PRON	nsubj:pass	chargé
était	AUX	aux:pass	chargé
chargé	VERB	acl:relcl	mission
,	PUNCT	punct	chargé
sa	DET	det	situation
situation	NOUN	obj	chargé
vis-à-vis	ADV	advmod	chargé
de	ADP	case	auteur
l'	DET	det	auteur
auteur	NOUN	obl:arg	vis-à-vis
présumé	ADJ	amod	auteur
du	ADP	case	vol
vol	NOUN	nmod	auteur
.	PUNCT	punct	reconnaître
Avait	AUX	aux:tense	reçu
-on	PRON	nsubj	reçu
reçu	VERB	ROOT	reçu
de	DET	det	Londres
Londres	PROPN	obj	reçu
un	DET	det	mandat
mandat	NOUN	obj	reçu
d'	ADP	case	arrêt
arrêt	NOUN	nmod	mandat
?	PUNCT	punct	reçu
...	PUNCT	punct	reçu
On	PRON	nsubj	avait
n'	ADV	advmod	avait
avait	AUX	ROOT	avait
rien	PRON	obj	avait
reçu	VERB	acl	rien
.	PUNCT	punct	avait
Et	CCONJ	cc	pouvait
,	PUNCT	punct	pouvait
en	ADP	case	effet
effet	NOUN	obl:mod	pouvait
,	PUNCT	punct	pouvait
le	DET	det	mandat
mandat	NOUN	nsubj	pouvait
,	PUNCT	punct	parti
parti	VERB	acl	mandat
après	ADP	case	Fogg
Fogg	PROPN	obl:arg	parti
,	PUNCT	punct	pouvait
ne	ADV	advmod	pouvait
pouvait	VERB	ROOT	pouvait
être	AUX	aux:pass	arrivé
encore	ADV	advmod	arrivé
arrivé	VERB	xcomp	pouvait
.	PUNCT	punct	pouvait
Fix	PROPN	ROOT	Fix
resta	VERB	amod	Fix
fort	ADV	advmod	décontenancé
décontenancé	ADJ	amod	Fix
.	PUNCT	punct	Fix
Il	PRON	expl:subj	voulut
voulut	VERB	ROOT	voulut
obtenir	VERB	xcomp	voulut
du	ADP	case	directeur
directeur	NOUN	obl:arg	obtenir
un	DET	det	ordre
ordre	NOUN	obj	obtenir
d'	ADP	case	arrestation
arrestation	NOUN	nmod	ordre
contre	ADP	case	sieur
le	DET	det	sieur
sieur	NOUN	nmod	arrestation
Fogg	PROPN	nmod	sieur
.	PUNCT	punct	voulut
Le	DET	det	directeur
directeur	NOUN	nsubj	refusa
refusa	ADJ	ROOT	refusa
.	PUNCT	punct	refusa
L'	DET	det	affaire
affaire	NOUN	nsubj	regardait
regardait	VERB	ROOT	regardait
l'	DET	det	administration
administration	NOUN	obj	regardait
métropolitaine	ADJ	amod	administration
,	PUNCT	punct	regardait
et	CCONJ	cc	pouvait
celle-ci	PRON	nsubj	pouvait
seule	ADJ	amod	celle-ci
pouvait	VERB	conj	regardait
légalement	ADV	advmod	pouvait
délivrer	VERB	xcomp	pouvait
un	DET	det	mandat
mandat	NOUN	obj	délivrer
.	PUNCT	punct	regardait
Cette	DET	det	sévérité
sévérité	NOUN	obl:mod	explicable
de	ADP	case	principes
principes	NOUN	nmod	sévérité
,	PUNCT	punct	explicable
cette	DET	det	observance
observance	NOUN	nsubj	explicable
rigoureuse	ADJ	amod	observance
de	ADP	case	légalité
la	DET	det	légalité
légalité	NOUN	nmod	observance
est	AUX	cop	explicable
parfaitement	ADV	advmod	explicable
explicable	ADJ	ROOT	explicable
avec	ADP	case	moeurs
les	DET	det	moeurs
moeurs	NOUN	obl:mod	explicable
anglaises	ADJ	amod	moeurs
,	PUNCT	punct	moeurs
qui	PRON	nsubj	arbitraire
,	PUNCT	punct	arbitraire
en	ADP	case	matière
matière	NOUN	obl:mod	arbitraire
de	ADP	case	liberté
liberté	NOUN	nmod	matière
individuelle	ADJ	amod	liberté
,	PUNCT	punct	arbitraire
n'	ADV	advmod	admettent
admettent	ADV	advmod	arbitraire
aucun	DET	det	arbitraire
arbitraire	NOUN	acl:relcl	moeurs
.	PUNCT	punct	explicable
Fix	PROPN	ROOT	Fix
n'	ADV	advmod	insista
insista	ADJ	amod	Fix
pas	ADV	advmod	insista
et	CCONJ	cc	comprit
comprit	VERB	conj	Fix
qu'	SCONJ	mark	devait
il	PRON	nsubj	devait
devait	VERB	ccomp	comprit
se	PRON	obj	résigner
résigner	VERB	xcomp	devait
à	ADP	mark	attendre
attendre	VERB	xcomp	résigner
son	DET	det	mandat
mandat	NOUN	obj	attendre
.	PUNCT	punct	Fix
Mais	CCONJ	cc	résolut
il	PRON	nsubj	résolut
résolut	VERB	ROOT	résolut
de	ADP	case	point
ne	ADV	advmod	point
point	VERB	xcomp	résolut
perdre	VERB	xcomp	point
de	ADP	case	vue
vue	NOUN	obl:arg	perdre
son	DET	det	impénétrable
impénétrable	ADJ	obj	perdre
coquin	NOUN	amod	impénétrable
,	PUNCT	punct	perdre
pendant	ADP	case	temps
tout	ADJ	fixed	pendant
le	DET	det	temps
temps	NOUN	obl:mod	perdre
que	PRON	obj	demeurerait
celui-ci	PRON	nsubj	demeurerait
demeurerait	VERB	acl:relcl	temps
à	ADP	case	Bombay
Bombay	PROPN	obl:arg	demeurerait
.	PUNCT	punct	résolut
Il	PRON	nsubj	doutait
ne	ADV	advmod	doutait
doutait	VERB	ROOT	doutait
pas	ADV	advmod	doutait
que	SCONJ	punct	doutait
Phileas	PROPN	obj	doutait
Fogg	PROPN	nsubj	séjournât
n'	ADV	advmod	séjournât
y	PRON	iobj	séjournât
séjournât	VERB	ROOT	séjournât
,	PUNCT	punct	séjournât
et	CCONJ	cc	sait
,	PUNCT	punct	sait
on	PRON	nsubj	sait
le	PRON	obj	sait
sait	VERB	conj	séjournât
,	PUNCT	punct	conviction
c'	PRON	expl:subj	conviction
était	AUX	cop	conviction
aussi	ADV	advmod	conviction
la	DET	det	conviction
conviction	NOUN	conj	sait
de	ADP	case	Passepartout
Passepartout	PROPN	nmod	conviction
,	PUNCT	punct	conviction
--	PUNCT	ROOT	--
ce	PRON	nmod	--
qui	PRON	nsubj	laisserait
laisserait	VERB	acl:relcl	ce
au	ADP	case	mandat
mandat	NOUN	obl:arg	laisserait
d'	ADP	case	arrêt
arrêt	NOUN	nmod	mandat
le	DET	det	temps
temps	NOUN	obj	laisserait
d'	ADP	mark	arriver
arriver	VERB	nmod	temps
.	PUNCT	punct	--
Mais	CCONJ	cc	ordres
depuis	ADP	case	ordres
les	DET	det	ordres
derniers	ADJ	amod	ordres
ordres	NOUN	ROOT	ordres
que	PRON	obj	donnés
lui	PRON	iobj	donnés
avait	AUX	aux:tense	donnés
donnés	VERB	acl	ordres
son	DET	det	maître
maître	NOUN	obj	donnés
en	ADP	mark	quittant
quittant	VERB	advcl	donnés
le	DET	det	Mongolia
Mongolia	NOUN	obj	quittant
,	PUNCT	punct	ordres
Passepartout	ADV	nmod	ordres
avait	VERB	punct	ordres
bien	ADV	advmod	compris
compris	ADJ	conj	avait
qu'	SCONJ	mark	Suez
il	PRON	expl:subj	Suez
en	PRON	fixed	il
serait	AUX	fixed	il
de	ADP	case	Bombay
Bombay	PROPN	nmod	il
comme	ADP	case	Suez
de	ADP	case	Suez
Suez	PROPN	dep	compris
et	CCONJ	cc	Paris
de	ADP	case	Paris
Paris	PROPN	conj	Suez
,	PUNCT	punct	Suez
que	SCONJ	mark	finirait
le	DET	det	voyage
voyage	NOUN	nsubj	finirait
ne	ADV	advmod	finirait
finirait	VERB	acl:relcl	Suez
pas	ADV	advmod	finirait
ici	ADV	advmod	finirait
,	PUNCT	punct	Suez
qu'	SCONJ	mark	poursuivrait
il	PRON	expl:subj	poursuivrait
se	PRON	expl:comp	poursuivrait
poursuivrait	VERB	acl:relcl	Suez
au	ADP	advmod	poursuivrait
moins	ADV	fixed	au
jusqu'	ADP	case	Calcutta
à	ADP	case	Calcutta
Calcutta	PROPN	obl:mod	poursuivrait
,	PUNCT	punct	poursuivrait
et	CCONJ	cc	loin
peut-être	ADV	advmod	plus
plus	ADV	advmod	loin
loin	ADV	conj	Suez
.	PUNCT	punct	ordres
Et	CCONJ	cc	commença
il	PRON	expl:subj	commença
commença	VERB	ROOT	commença
à	ADP	mark	demander
se	PRON	expl:comp	demander
demander	VERB	xcomp	commença
si	SCONJ	mark	sérieux
ce	DET	det	pari
pari	NOUN	nsubj	sérieux
de	ADP	case	Mr.
Mr.	PROPN	nmod	pari
Fogg	PROPN	flat:name	Mr.
n'	ADV	advmod	sérieux
était	AUX	cop	sérieux
pas	ADV	advmod	absolument
absolument	ADV	advmod	sérieux
sérieux	ADJ	ccomp	demander
,	PUNCT	punct	demander
et	CCONJ	cc	entraînait
si	SCONJ	mark	entraînait
la	DET	det	fatalité
fatalité	NOUN	nsubj	entraînait
ne	ADV	advmod	entraînait
l'	PRON	obj	entraînait
entraînait	NOUN	conj	demander
pas	ADV	advmod	entraînait
,	PUNCT	punct	entraînait
lui	PRON	punct	entraînait
qui	PRON	nsubj	voulait
voulait	VERB	acl:relcl	lui
vivre	VERB	xcomp	voulait
en	ADP	case	repos
repos	NOUN	obl:mod	vivre
,	PUNCT	punct	vivre
à	ADP	mark	accomplir
accomplir	VERB	xcomp	voulait
le	DET	det	tour
tour	NOUN	obj	accomplir
du	ADP	case	monde
monde	NOUN	nmod	tour
en	ADP	case	jours
quatre-vingts	NUM	nummod	jours
jours	NOUN	obl:mod	accomplir
!	PUNCT	punct	commença
En	ADP	case	attendant
attendant	NOUN	obl:mod	promenait
,	PUNCT	punct	attendant
et	CCONJ	cc	acquisition
après	ADP	mark	acquisition
avoir	AUX	aux:tense	acquisition
fait	VERB	amod	acquisition
acquisition	NOUN	conj	attendant
de	ADP	case	chemises
quelques	DET	det	chemises
chemises	NOUN	nmod	acquisition
et	CCONJ	cc	chaussettes
chaussettes	NOUN	conj	chemises
,	PUNCT	punct	promenait
il	PRON	expl:subj	promenait
se	PRON	expl:comp	promenait
promenait	VERB	ROOT	promenait
dans	ADP	case	rues
les	DET	det	rues
rues	NOUN	obl:arg	promenait
de	ADP	case	Bombay
Bombay	PROPN	nmod	rues
.	PUNCT	punct	promenait
Il	PRON	expl:subj	avait
y	PRON	expl:comp	avait
avait	VERB	ROOT	avait
grand	ADJ	amod	concours
concours	NOUN	obj	avait
de	ADP	case	populaire
populaire	ADJ	nmod	concours
,	PUNCT	punct	avait
et	CCONJ	cc	milieu
,	PUNCT	punct	milieu
au	ADP	case	milieu
milieu	NOUN	conj	avait
d'	ADP	case	Européens
Européens	NOUN	nmod	milieu
de	ADP	case	nationalités
toutes	DET	det	nationalités
nationalités	NOUN	nmod	milieu
,	PUNCT	punct	milieu
des	ADP	case	Persans
Persans	NOUN	nmod	milieu
à	ADP	case	bonnets
bonnets	NOUN	nmod	Persans
pointus	VERB	amod	bonnets
,	PUNCT	punct	Bunhyas
des	ADP	case	Bunhyas
Bunhyas	PROPN	conj	Persans
à	ADP	case	ronds
turbans	DET	det	ronds
ronds	NOUN	nmod	Bunhyas
,	PUNCT	punct	avait
des	DET	det	Sindes
Sindes	NOUN	obj	avait
à	ADP	case	bonnets
bonnets	NOUN	nmod	Sindes
carrés	ADJ	amod	bonnets
,	PUNCT	punct	Sindes
des	ADP	case	Arméniens
Arméniens	NOUN	nmod	Sindes
en	ADP	case	robes
longues	ADJ	amod	robes
robes	NOUN	nmod	Arméniens
,	PUNCT	punct	Parsis
des	DET	case	Parsis
Parsis	NOUN	conj	Arméniens
à	ADP	case	noire
mitre	VERB	amod	noire
noire	ADJ	nmod	Parsis
.	PUNCT	punct	avait
C'	PRON	nsubj	fête
était	AUX	cop	fête
précisément	ADV	advmod	fête
une	DET	det	fête
fête	NOUN	ROOT	fête
célébrée	VERB	acl	fête
par	ADP	case	Parsis
ces	DET	det	Parsis
Parsis	NOUN	obl:agent	célébrée
ou	CCONJ	cc	Guèbres
Guèbres	NOUN	conj	Parsis
,	PUNCT	punct	célébrée
descendants	NOUN	amod	fête
directs	ADJ	amod	descendants
des	ADP	case	sectateurs
sectateurs	NOUN	nmod	descendants
de	ADP	case	Zoroastre
Zoroastre	PROPN	nmod	sectateurs
,	PUNCT	punct	fête
qui	PRON	nsubj	industrieux
sont	AUX	cop	industrieux
les	DET	det	industrieux
plus	ADV	advmod	industrieux
industrieux	NOUN	acl:relcl	fête
,	PUNCT	punct	fête
les	DET	det	civilisés
plus	ADV	advmod	civilisés
civilisés	VERB	acl	fête
,	PUNCT	punct	civilisés
les	DET	det	intelligents
plus	ADV	advmod	intelligents
intelligents	NOUN	obl:mod	civilisés
,	PUNCT	punct	austères
les	DET	det	austères
plus	ADV	advmod	austères
austères	ADJ	conj	fête
des	ADP	case	Indous
Indous	NOUN	nmod	austères
,	PUNCT	punct	austères
--	PUNCT	nsubj	race
race	VERB	ROOT	race
à	ADP	case	laquelle
laquelle	PRON	dep	appartiennent
appartiennent	VERB	ccomp	race
actuellement	ADV	advmod	appartiennent
les	DET	det	négociants
riches	ADJ	amod	négociants
négociants	NOUN	obj	appartiennent
indigènes	ADJ	amod	négociants
de	ADP	case	Bombay
Bombay	PROPN	nmod	négociants
.	PUNCT	punct	race
Ce	DET	det	jour
jour	NOUN	obl:mod	célébraient
-là	ADV	dep	jour
,	PUNCT	punct	célébraient
ils	PRON	nsubj	célébraient
célébraient	VERB	ROOT	célébraient
une	DET	det	sorte
sorte	NOUN	obj	célébraient
de	ADP	case	carnaval
carnaval	NOUN	nmod	sorte
religieux	PROPN	nmod	carnaval
,	PUNCT	punct	célébraient
avec	ADP	case	processions
processions	NOUN	obl:mod	célébraient
et	CCONJ	cc	divertissements
divertissements	NOUN	conj	processions
,	PUNCT	punct	célébraient
dans	ADP	case	lesquels
lesquels	PRON	obl:mod	figuraient
figuraient	VERB	ccomp	célébraient
des	DET	det	bayadères
bayadères	NOUN	obj	figuraient
vêtues	ADJ	amod	bayadères
de	ADP	case	roses
gazes	ADJ	amod	roses
roses	NOUN	obl:arg	figuraient
brochées	VERB	acl	roses
d'	ADP	case	or
or	NOUN	obl:arg	brochées
et	CCONJ	cc	argent
d'	ADP	case	argent
argent	NOUN	conj	or
,	PUNCT	punct	brochées
qui	PRON	nsubj	son
,	PUNCT	punct	son
au	ADP	case	son
son	DET	dep	brochées
des	ADP	case	violes
violes	ADJ	nmod	son
et	CCONJ	cc	bruit
au	ADP	case	bruit
bruit	NOUN	conj	violes
des	ADP	case	tam
tam	NOUN	nmod	bruit
-	NOUN	nmod	son
tams	NOUN	acl	son
,	PUNCT	punct	son
dansaient	ADV	advmod	merveilleusement
merveilleusement	ADV	amod	son
,	PUNCT	punct	son
et	CCONJ	cc	décence
avec	ADP	case	décence
une	DET	det	décence
décence	NOUN	conj	son
parfaite	ADJ	amod	décence
,	PUNCT	punct	décence
d'	ADP	case	ailleurs
ailleurs	ADV	nmod	décence
.	PUNCT	punct	célébraient
Si	SCONJ	mark	regardait
Passepartout	PRON	nsubj	regardait
regardait	VERB	advcl	superflu
ces	DET	det	cérémonies
curieuses	NOUN	amod	cérémonies
cérémonies	NOUN	obj	regardait
,	PUNCT	punct	regardait
si	SCONJ	mark	ouvraient
ses	DET	det	yeux
yeux	NOUN	nsubj	ouvraient
et	CCONJ	cc	oreilles
ses	DET	det	oreilles
oreilles	NOUN	conj	yeux
s'	PRON	expl:pass	ouvraient
ouvraient	VERB	advcl	superflu
démesurément	VERB	advmod	ouvraient
pour	ADP	mark	voir
voir	VERB	advcl	démesurément
et	CCONJ	cc	entendre
entendre	VERB	conj	voir
,	PUNCT	punct	ouvraient
si	SCONJ	mark	»
son	DET	det	air
air	NOUN	dep	si
,	PUNCT	punct	air
sa	DET	det	physionomie
physionomie	NOUN	nsubj	celle
était	AUX	cop	celle
bien	ADV	advmod	celle
celle	PRON	acl:relcl	air
du	ADP	case	«
«	PROPN	nmod	celle
booby	PROPN	nmod	«
»	PUNCT	punct	ouvraient
le	DET	det	neuf
plus	ADV	advmod	neuf
neuf	ADJ	xcomp	ouvraient
qu'	SCONJ	mark	pût
on	PRON	nsubj	pût
pût	VERB	ccomp	neuf
imaginer	VERB	xcomp	pût
,	PUNCT	punct	superflu
il	PRON	nsubj:pass	superflu
est	AUX	aux:pass	superflu
superflu	VERB	ROOT	superflu
d'	ADP	mark	insister
y	PRON	iobj	insister
insister	VERB	xcomp	superflu
ici	ADV	obl:arg	insister
.	PUNCT	punct	superflu
Malheureusement	NOUN	ROOT	Malheureusement
pour	ADP	case	lui
lui	PRON	ROOT	lui
et	CCONJ	cc	maître
pour	ADP	case	maître
son	DET	det	maître
maître	NOUN	conj	lui
,	PUNCT	punct	maître
dont	PRON	iobj	risqua
il	PRON	expl:subj	risqua
risqua	VERB	acl:relcl	maître
de	ADP	mark	compromettre
compromettre	VERB	xcomp	risqua
le	DET	det	voyage
voyage	NOUN	obj	compromettre
,	PUNCT	punct	risqua
sa	DET	det	curiosité
curiosité	NOUN	nsubj	entraîna
l'	DET	det	entraîna
entraîna	ADV	advmod	loin
plus	ADV	advmod	loin
loin	ADV	advmod	risqua
qu'	SCONJ	mark	convenait
il	PRON	expl:subj	convenait
ne	ADV	advmod	convenait
convenait	VERB	dep	loin
.	PUNCT	ROOT	.
En	ADP	case	effet
effet	NOUN	obl:mod	entrevu
,	PUNCT	punct	entrevu
après	ADP	mark	avoir
avoir	AUX	aux:tense	entrevu
entrevu	ADJ	advcl	dirigeait
ce	DET	det	carnaval
carnaval	NOUN	obj	entrevu
parsi	ADJ	amod	carnaval
,	PUNCT	punct	dirigeait
Passepartout	ADV	nsubj	dirigeait
se	PRON	expl:comp	dirigeait
dirigeait	VERB	ROOT	dirigeait
vers	ADP	case	gare
la	DET	det	gare
gare	NOUN	obl:arg	dirigeait
,	PUNCT	punct	dirigeait
quand	SCONJ	mark	eut
,	PUNCT	punct	eut
passant	VERB	advcl	eut
devant	ADP	case	admirable
l'	DET	det	admirable
admirable	NOUN	obl:arg	passant
pagode	NOUN	nmod	admirable
de	ADP	case	Malebar
Malebar	PROPN	nmod	pagode
-	PROPN	nmod	pagode
Hill	PROPN	nmod	pagode
,	PUNCT	punct	eut
il	PRON	nsubj	eut
eut	VERB	advcl	dirigeait
la	DET	det	malencontreuse
malencontreuse	NOUN	obj	eut
idée	NOUN	obj	eut
d'	ADP	mark	visiter
en	PRON	iobj	visiter
visiter	VERB	xcomp	eut
l'	DET	det	intérieur
intérieur	NOUN	obj	visiter
.	PUNCT	punct	dirigeait
Il	PRON	nsubj	ignorait
ignorait	VERB	ROOT	ignorait
deux	NUM	nummod	choses
choses	NOUN	obj	ignorait
:	PUNCT	punct	ignorait
d'	ADP	advmod	ignorait
abord	ADV	fixed	d'
que	SCONJ	mark	interdite
l'	DET	det	entrée
entrée	NOUN	nsubj:pass	interdite
de	ADP	case	pagodes
certaines	DET	det	pagodes
pagodes	NOUN	nmod	entrée
indoues	ADJ	amod	pagodes
est	AUX	aux:pass	interdite
formellement	ADV	advmod	interdite
interdite	VERB	ccomp	d'
aux	ADP	case	chrétiens
chrétiens	NOUN	obl:arg	interdite
,	PUNCT	punct	interdite
et	CCONJ	cc	peuvent
ensuite	ADV	advmod	peuvent
que	SCONJ	mark	peuvent
les	DET	det	croyants
croyants	NOUN	nsubj	peuvent
eux	PRON	nmod	croyants
-	PRON	nmod	croyants
mêmes	ADJ	nmod	croyants
ne	ADV	advmod	peuvent
peuvent	VERB	conj	d'
y	PRON	expl:comp	pénétrer
pénétrer	VERB	xcomp	peuvent
sans	ADP	mark	laissé
avoir	AUX	aux:tense	laissé
laissé	VERB	xcomp	pénétrer
leurs	DET	det	chaussures
chaussures	ADJ	obj	laissé
à	ADP	case	porte
la	DET	det	porte
porte	NOUN	xcomp	laissé
.	PUNCT	punct	ignorait
Il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
remarquer	VERB	xcomp	faut
ici	ADV	advmod	remarquer
que	SCONJ	mark	punit
,	PUNCT	punct	punit
par	ADP	case	raison
raison	NOUN	obl:mod	punit
de	ADP	case	saine
saine	NOUN	nmod	raison
politique	ADJ	amod	saine
,	PUNCT	punct	punit
le	DET	det	gouvernement
gouvernement	NOUN	dep	,
anglais	ADJ	amod	gouvernement
,	PUNCT	punct	gouvernement
respectant	VERB	acl	gouvernement
et	CCONJ	cc	respecter
faisant	AUX	dep	respecter
respecter	VERB	conj	respectant
jusque	ADJ	obj	respecter
dans	ADP	case	insignifiants
ses	DET	det	insignifiants
plus	ADV	advmod	insignifiants
insignifiants	NOUN	obl:mod	respectant
détails	ADJ	amod	insignifiants
la	DET	det	religion
religion	NOUN	nmod	insignifiants
du	ADP	case	pays
pays	NOUN	nmod	religion
,	PUNCT	punct	gouvernement
punit	NOUN	ccomp	remarquer
sévèrement	ADV	amod	punit
quiconque	ADJ	xcomp	punit
en	ADP	case	viole
viole	NOUN	obl:mod	punit
les	DET	det	pratiques
pratiques	NOUN	obj	viole
.	PUNCT	punct	faut
Passepartout	ADV	ROOT	Passepartout
,	PUNCT	punct	Passepartout
entré	VERB	acl	Passepartout
là	ADV	obl:arg	entré
,	PUNCT	punct	Passepartout
sans	ADP	mark	penser
penser	VERB	ROOT	penser
à	ADP	case	mal
mal	NOUN	obl:mod	penser
,	PUNCT	punct	penser
comme	ADP	case	touriste
un	DET	det	touriste
simple	ADJ	amod	touriste
touriste	NOUN	obl:mod	penser
,	PUNCT	punct	admirait
admirait	VERB	conj	touriste
,	PUNCT	punct	touriste
à	ADP	case	intérieur
l'	DET	det	intérieur
intérieur	NOUN	nmod	touriste
de	ADP	case	Malebar
Malebar	PROPN	nmod	intérieur
-	PROPN	nmod	intérieur
Hill	PROPN	nmod	intérieur
,	PUNCT	punct	touriste
ce	PRON	det	éblouissant
